Title,Company_name,Address,Contract_type,Requirement,Benefit,Technical_skills,Link_image,URL
Java/ NodeJS API Backend Developer (SQL/NoSQL),Công ty Cổ phần Chứng khoán KIS Việt Nam,"3rd and 11th floors, TNR Building, No. 180-192 Nguyen Cong Tru, Nguyen Thai Binh Ward, District 1, Ho Chi Minh",Full time,"['Master at least 1 language in Java/NodeJS', 'Intensive experience in database development (SQL or NoSQL)', 'Understanding of OOP, Data Structure, Algorithm', 'Fluent with REST APIs and 3rd party integrations', 'Intensively using testing frameworks and understanding the importance of automation', 'Experience with REDIS or other cache technology', 'Experience with message broker technology like Kafka', 'Experience working on Securities, FinTech, Banking, Payment,…', 'Experience with Websocket ', 'Experience with Docker and Microservices']",Negotiable,[],https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBekljSXc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--6e09cbb678957f82d7c194fb40a88238a2a84ed4/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/logo.png,https://itviec.com/it-jobs/java-nodejs-api-backend-developer-sql-nosql-cong-ty-co-phan-chung-khoan-kis-viet-nam-1759?lab_feature=preview_jd_page
"Senior Software Engineer (Backend, Java, .NET, Web)",CNV Holdings,"Nova Evergreen Building - 42/2 Nguyen Van Troi Street, Ward 15, Phu Nhuan, Ho Chi Minh",Full time,"['2 - 3 years of experience in Backend programming. ', 'Have programming experience in at least one of the languages ​​C, Java, Javascript, Dart. ', 'Experience in database design. ', 'Have good knowledge of object-oriented programming, data structures & algorithms, understanding of SOLID and Design Pattern. ', 'Have a problem-solving mindset. ', 'Preferred if more knowledgeable about microservices, docker, git, CI/CD, linux os. ', 'Priority is given to candidates under the age of 30.']",Negotiable,[],https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNmR5R2c9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--5884d9e30eadc611eea739788c47852a9224eba9/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--89a7283b6fdfb4208cdc2b440a36613a6fae974c/834d95aef33e0d60542f%20-%20Binh%20Le.jpg,https://itviec.com/it-jobs/senior-software-engineer-backend-java-net-web-cnv-holdings-1552?lab_feature=preview_jd_page
Senior Front-end Engineer (React),"MONEY FORWARD VIETNAM CO.,LTD","11th Floor, TNR Tower, No 54A Nguyen Chi Thanh, Lang Thuong Ward, Dong Da, Hanoi",Full time,"['7+ years experience of web development', '5+ years for frontend development (3+ years for React)', 'Strong understanding of JavaScript fundamentals', 'Strong knowledge of HTML and CSS', 'Experience with TypeScript', 'Experience with testing framework (Jest, Mocha, etc…)', 'Good awareness of UX', 'Good at English communication skill', 'Experience with CI/CD (github workflow, Circle CI) and infrastructure (AWS, heroku) ', 'Knowledge of Backend development']",Negotiable,[],https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOVVIRFE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--1ae7acc317bfb2f261c8b580725af2d56ae34b7e/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/money-forward-vi-t-nam-logo.png,https://itviec.com/it-jobs/senior-front-end-engineer-react-money-forward-vietnam-co-ltd-5705?lab_feature=preview_jd_page
Android Software Engineer (Linux),Datalogic Việt Nam,"Datalogic Vietnam LLC. F04, Lot I-4A, Saigon High Tech Park, Long Thanh My Ward, Thu Duc, Ho Chi Minh",Full time,"['Linux embedded project experience is a must and demonstrated experience troubleshooting in embedded system development', 'Linux kernel driver development, Linux system service development, Multi-threaded programming are strong wishes', 'Experience with GPIO, MIPI, I2C, USB, SDIO hardware interfaces, analysis through Oscilloscopes and JTAG debugger', 'Android embedded project experience is a wish', 'Strong knowledge in Embedded System (ARM, SPI, I2C, UART, GPIO, MIPI, SDIO …)', 'Analysis and troubleshooting through Oscilloscopes and JTAG Debugger', 'Language: C, C++', 'Experience with Linux administration', 'Source Code Configuration Management strong knowledge. GIT command is required. Gitlab and Repo tool experience are strongly recommended.', 'Experience with merge tools, patch command and source code conflict management.', 'C++, Java, Python', 'Knowledge of Linux Kernel and Android Stack']",Negotiable,[],https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMU9KUEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ad1db7c7c0e2cd160adf863f149fce58a1d0b4a7/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/Logo_Logo_DL-EmpowerYourVision_RGB.png,https://itviec.com/it-jobs/android-software-engineer-linux-datalogic-viet-nam-5126?lab_feature=preview_jd_page
SAP Consultant (MM/eWM/SD/PP/FICO - Business Analyst),Vinfast,"Symphony Building, Vinhomes Riverside, Chu Huy Man, Long Bien, Hanoi",Full time,"['Salary is attractive and commensurates with competence', 'Premium health insurance / Social insurance as required by law', '13 months of salary + and many other side benefits such as lunch allowance, healthcare program, annual health-screen, sport activities ..', ""Special discounts on Vingroup eco-system's products""]",Negotiable,"['SAP', 'Business Analyst']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMzQ4REE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--567b9fa7db67eb2ea53a626d99ad3ecde4673220/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--89a7283b6fdfb4208cdc2b440a36613a6fae974c/vinfast-logo.jpg,https://itviec.com/it-jobs/sap-consultant-mm-ewm-sd-pp-fico-business-analyst-vinfast-0116?lab_feature=preview_jd_page
Remote Senior Node.JS Developer,32Co,"ALL VIETNAM LOCATIONS, Other, Hanoi",Full time,"['Brings 3-4 years of experience in Node.js development. ', 'Has a strong background in Typescript, MongoDB, AWS services, and serverless architectures. ', 'Is eager to learn and adapt to new technologies and challenges. ']",Negotiable,[],https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN2g5S1E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f0796a9161296ebb0f08d0d00adead83755212d1/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/Copy%20of%2032Co_LogoOnly.png,https://itviec.com/it-jobs/remote-senior-nodejs-developer-typescript-32co-0838?lab_feature=preview_jd_page
"Middle/Senior Java Engineer (AWS, English)",HRS Group,"Anna building, Quang Trung software city, District 12, Ho Chi Minh",Full time,"['3+ years of proven hands-on Java Software Development experience ', 'Strong knowledge of modern software engineering principles, patterns, and best practices. Understanding of micro-service and serverless architectures.', 'Experience designing and developing Restful APIs', 'Experience with cloud-native data stores and data processing systems', 'Experience in developing/deploying solutions to AWS Cloud', 'Experience with relational and non-relational data stores', 'Exposure to fault-tolerant, highly available distributed systems', 'Ability to work in a team, fast learning, and enthusiasm for the realization of innovative products', 'Fluency in English, spoken and written ']",Negotiable,"['Java', 'AWS']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeGE5UHc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--10063f1ea0317e7a98e5c5b2e13a227c9938625b/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--89a7283b6fdfb4208cdc2b440a36613a6fae974c/hrsgroup__logo.jpg,https://itviec.com/it-jobs/middle-senior-java-engineer-aws-english-hrs-group-4955?lab_feature=preview_jd_page
Junior/Senior DevOps Engineer (AWS),HSC,"AB Tower, 76A Le Lai, District 1, Ho Chi Minh",Full time,[],Negotiable,"['DevOps', 'AWS']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNEszTWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--aeb63863939fc3f134b9ad60cdeb91c87b943e73/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/hsc-logo@3x.png,https://itviec.com/it-jobs/junior-senior-devops-engineer-aws-hsc-4106?lab_feature=preview_jd_page
"Backend Developer (Java, NodeJS, PHP) Up to 40M",Velacorp,"5th Floor, Viglacera Tower, No.1 Thang Long Avenue, Nam Tu Liem District, Hanoi, Nam Tu Liem, Hanoi",Full time,"['Have at least 3 years of experience working with Java', 'Have experience in object-oriented design and popular design patterns.', 'Have good thinking, understanding of algorithms and data structures commonly used.', 'Have experience using java frameworks such as Spring, JPA/Hibernate,... or equivalent in real projects for 2 years.', 'Have experience in using, optimizing and designing Design a database using one of the database management systems such as Oracle, PostgreSQL, MySQL...', 'Have basic understanding of NoSQL databases such as Redis, MongoDB.', 'Have knowledge of application security.' , 'Experience with distributed systems and caching techniques is an advantage.', 'Ability to independently research and work independently.', 'Experience using source control such as git. ', 'Being able to use Linux/Unix and deploy applications on Linux servers is an advantage.', 'Honest, straightforward, responsible, proactive in work.', 'Ready to face challenges. Face challenges to overcome your limits.', 'Have at least 3 years of experience working with NodeJs, PHP.', 'Minimum 2 years of experience working with Laravel.', 'Have experience working with Laravel. Work with React, VueJS, AngularJS for at least 2 years.', 'Have experience working with RESTFul API for at least 3 years.', 'Have experience working with Docker, Git flow (both are required).' , 'Experience in teamwork with Agile Scrum model.', 'Able to work with HTML, CSS.', 'Able to work with Kafka, Redis, SQS.', 'Ability to work independently and solve problems the problem is an advantage.', 'Having experience working with AWS, Google Cloud is an advantage.', 'Having skills in Devops, CICD is an advantage.']",Negotiable,"['Java', 'NodeJS', 'PHP']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeXpJRHc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--9467701eb6a83876d46cd241fa912af32d0c6c42/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--89a7283b6fdfb4208cdc2b440a36613a6fae974c/velacorp-logo.jpg,https://itviec.com/it-jobs/backend-developer-java-nodejs-php-up-to-40m-velacorp-1752?lab_feature=preview_jd_page
[URGENT] Manual Tester (QA QC),Block Odyssey Viet Nam,"12th Floor, Tasco Building, Lot HH2-2, Pham Hung Street, Nam Tu Liem, Hanoi",Full time,"['Have at least 1 year of practical experience participating in testing software, web, and app projects', 'Have knowledge and understanding of the software development process, testing process, techniques, and tools test.', 'Have experience in making test plans, test cases, creating test data and understanding databases.', 'Have experience working with SQL or API, testing web, app.', 'Preferred staff with experience working in the Blockchain field']",Negotiable,"['QA QC', 'SQL', 'Tester']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMDBXSnc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b8d16dab4cb326c196cebfb21ba6f79e06b10679/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--89a7283b6fdfb4208cdc2b440a36613a6fae974c/z3368862256683_beb1647c41957128ffb074f205a54801.jpg,https://itviec.com/it-jobs/gap-manual-tester-qa-qc-block-odyssey-viet-nam-1608?lab_feature=preview_jd_page
Software Engineer (ReactJS/Golang),Buymed,"Vincom Center Dong Khoi, 45A Ly Tu Trong, ward. Ben Nghe, District 1, Ho Chi Minh",Full time,"['Aggressive: do anything to get things done, don't be limited by the role & scope', 'Progressive mindset: want to do something big, want to change the world & people's life', 'Product mindset: have product ownership , think/care/live with product life cycle', 'Open mindset: comfortable in expressing & communicating', 'Strong background in OOP, basic data structure & algorithm ', 'Understand how the Web works and how SQL or No-SQL DBMS works ', 'Have knowledge of Git ', 'Understand REST API & how it works ', 'Understand a minimum of one of the following programming languages: Golang, Java, Javascript ', 'Minimum 2 years of experience as a Web Developer ( any language) ', 'Experienced with Docker, Kubernetes, CI/CD ', 'Experienced with Cloud Platform (AWS, Azure, GCP) ', 'Experienced with CI/CD ', 'Experienced with over 1M daily transactions system ', ' Familiar with Agile ', 'Experienced with multinational company operation ']",Negotiable,"['Golang', 'ReactJS']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMkdOTXc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--fef4eb919225c8195dcfc73fdb05d9fcce43baa7/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/buymed_vertical_green.png,https://itviec.com/it-jobs/software-engineer-reactjs-golang-buymed-2537?lab_feature=preview_jd_page
Sr/Jr Project Manager,Silicon Prime Labs,"68 Bach Dang, Tan Binh, Ho Chi Minh",Full time,"['English communication;', 'At least 5 years of experience in Project Manager role for enterprise software project both Web & Mobile;', 'BA in Information Technology, Computer Science, Business or similar majors;', 'Good presentation and documentation skills;', 'Open minded, customer focused, result-driven;', 'Good analytical and critical thinking;', 'Experience in Scrum (or other Agile methodologies).']",Negotiable,"['Project Manager', 'Agile', 'English']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN1pISEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--fcf8fa0942c305948c7f6f2cb368304ada1fc7a4/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/Logo_SP-removed%20background.png,https://itviec.com/it-jobs/sr-jr-project-manager-silicon-prime-labs-1217?lab_feature=preview_jd_page
"Remote - Senior .NET Core Developer (C#, Angular)",Emlo Technologies,68 Circular Road #02-01 Singapore 049422,Full time,"['Competitive salary range from $1,000 to $2,500 per month, commensurate with experience.', 'Flexible work environment with the opportunity to work remotely.', 'Challenging projects and opportunities for professional growth.', 'English communication improvement opportunities, including language training and practice sessions.', 'Stock option benefits, providing an opportunity to share in the success and growth of the company.', 'Become a core member of a fast-growing fintech startup, shaping the future of banking technology.']",Negotiable,"['.NET', 'C#', 'Angular']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBM1ZWUXc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ded3cf67bffe478a0d3a5f42a08c35fdee69ba3f/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--89a7283b6fdfb4208cdc2b440a36613a6fae974c/1630520220749%20-%20Phuong%20Tran.jpg,https://itviec.com/it-jobs/remote-senior-net-core-developer-c-angular-emlo-technologies-0214?lab_feature=preview_jd_page
Games UI/UX Designer,GLOHOW,"6th Floor, No. 12 + 12 BIS, Tran Quang Khai, Tan Dinh Ward, District 1, Ho Chi Minh",Full time,"['Minimum1yearofexperience in the web/app/game design field.', 'Proficiency in Photoshop/Illustrator tools.', 'Ability to perform drawing tasks.', 'Ability to read, write, speak, and understand Korean or English with fluency .', 'Proficiency in utilizing game engines such as Unity.', 'Passionfor gamesandadeepunderstanding of the casual gaming industry.', 'Strongunderstanding of current UI/UX trends, emerging technologies.', 'Experience in game release or live service.' ]",Negotiable,"['Games', 'UI-UX', 'Designer']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOUZlUXc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--e01c9c14b7848b3bb05d1ed68a9b4581dfbed0ef/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--89a7283b6fdfb4208cdc2b440a36613a6fae974c/z5336927633797_4a54e0a3712ee1301f4a8b8e3b064a26%20-%20Hong%20Thi%20Tran.jpg,https://itviec.com/it-jobs/games-ui-ux-designer-glohow-4041?lab_feature=preview_jd_page
Manual Tester (QA/QC) - Urgent,R1 Concepts,"Hall A, Tay Ha Tower, No. 19 To Huu Street, Trung Van, Nam Tu Liem, Hanoi",Full time,"['Bonus quarterly, every 3 months', 'Attractive salary up to 25M', 'Entitled to social insurance, health insurance, unemployment insurance according to current law', 'Night work allowance (if working according to US hours) , no OT', 'Have 02 weekends off: Saturday, Sunday and holidays according to regulations', 'Free parking at the building', 'Regular health check-up once a year at the prestigious hospital', 'Caring and encouraging the spiritual life of all employees: Weekly happy hour, company birthday, member birthday, best of month, March 8, June 1 , year-end party, ……', 'Working in a team of many good people, friendly and always willing to share; The company always tries to create the best conditions for employees to learn and develop', 'Open environment, all opinions are heard, friendly, youthful, comfortable, sharing, creating favorable conditions for working together. overcome all difficulties in work and in life', 'Modern equipment to serve work', 'Team building mode for all employees', 'There are many opportunities to work in the US from 1 to 2 months to learn the system, support when going live.']",Negotiable,[],https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeDQ4REE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--23545be281f9ebf8f78c4626b26b0ff18084a01e/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/r1-concepts-logo.png,https://itviec.com/it-jobs/2-manual-tester-qa-qc-urgent-r1-concepts-5548?lab_feature=preview_jd_page
