job_title, company_name, requirement, salary, location, image_link, job_url
Kỹ Sư Lập Trình C#,Công ty cổ phần phần mềm nhúng NATA,"['Tốt nghiệp Đại học ngành Công nghệ thông tin, Điện - điện tử, Tự động hóa, Cơ điện tử, có tư duy lập trình tốt.\nBiết ngôn ngữ lập trình C/C++/C#, khả năng học hỏi nhanh\nHam học hỏi, tìm hiểu công nghệ mới\nLợi thế:\nCó kinh nghiệm với OpenCV, OpenCVSharp, ...\nCó tinh thần làm việc nhóm, năng động, có khả năng làm việc dưới áp lực cao']",10 - 15 triệu,"- Hà Nội: Tòa nhà Văn Bình, số 8 ngõ 89 Lê Đức Thọ, Mỹ Đình 2, Nam Từ Liêm, Nam Từ Liêm",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-co-phan-phan-mem-nhung-nata-58c90354e9592_rs.jpg,https://www.topcv.vn/viec-lam/ky-su-lap-trinh-c/1288431.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RsenuRQAW6w7rbn8coXlidZUbz7DkLJWGSn5GPTW_1713598920
"Android Developer (Kotlin, Java) - Jr, Mid",Braly JSC,"['Tốt nghiệp Đại học/cao đẳng ngành công nghệ thông tin hoặc các ngành liên quan khác\nCó từ 1 năm kinh nghiệm lập trình các ứng dụng trên nền tảng Android\nNắm vững các kiến thức về OOP, Java, Kotlin\nNắm được các components cơ bản của Android\nBiết design pattern và architecture pattern là lợi thế\nCó trách nhiệm với công việc và tinh thần xây dựng đội nhóm hỗ trợ, đoàn kết.']",12 - 25 triệu,"- Hà Nội: 12 Mễ Trì Hạ, Nam Từ Liêm, Hà Nội, Nam Từ Liêm",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/yxwErQ38EhN0ppKiQkpqT8oIcyjO5p49_1658735056____490745a3c8bf823c3eec8a4a98f61331.png,https://www.topcv.vn/viec-lam/android-developer-kotlin-java-jr-mid/1289155.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RsenuRQAW6w7rbn8coXlidZUbz7DkLJWGSn5GPTW_1713598920
Java Developer (Middle/Senior),CÔNG TY TNHH AMARIS VIỆT NAM,"['ABOUT YOU\nAcademic degree or equivalent working experience in Information Technology or related field.\n3+ years of experience in Java Backend technologies (Spring framework, SQL/Oracle database)\nKnowledge of software development process, methodologies, test-driven development, application architecture, and design patterns.\nGood logical thinking and a willing-to-do mindset.\nFamiliarity with frontend technologies (HTML/CSS, ReactJS, jQuery), Agile / Scrum methodology, Cloud (AWS, Azure) is a big plus.']",Thoả thuận,- Hồ Chí Minh,https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-tnhh-amaris-viet-nam-9750f47dad65f8403cce75e3796f7e7a-64647abfbb156.jpg,https://www.topcv.vn/viec-lam/java-developer-middle-senior/970125.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RsenuRQAW6w7rbn8coXlidZUbz7DkLJWGSn5GPTW_1713598920
Backend Developer (Golang),CÔNG TY TNHH TMZ THỊNH VƯỢNG,"['2/ Yêu cầu:\nCó ít nhất 02 năm kinh nghiệm làm việc với Golang, 03 năm kinh nghiệm với server side programming language\nCó kinh nghiệm về RESTful API và microservices\nLàm việc thành thạo với database: MySQL, Postgres, Mongodb,..\nThành thạo Git\nCó hiểu biết Amazon Web Services (AWS), CI / CD\nCó kinh nghiệm làm việc với các sản phẩm trong lĩnh vực E-commerce là một lợi thế\nCó hiểu biết về xử lý tối ưu Performance, Security là một lợi thế\nCó khả năng tư duy tốt, chủ động trong công việc\nCó tinh thần trách nhiệm cao để hoàn thành công việc được giao\nCó khả năng làm việc nhóm (teamwork) cũng như làm việc độc lập']",25 - 38 triệu,"- Hà Nội: Số 3, ngõ 120 Trường Chinh, Hà Nội, Đống Đa",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-tnhh-tmz-thinh-vuong-57a1f79043558cbcb131d11a9a07b279-660e22fc7597b.jpg,https://www.topcv.vn/viec-lam/backend-developer-golang/1287762.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RsenuRQAW6w7rbn8coXlidZUbz7DkLJWGSn5GPTW_1713598920
IOS Developer,Công ty TNHH NEWEZ Việt Nam,"['- Tốt nghiệp đại học các chuyên ngành liên quan (bắt buộc)\n- Có tối thiểu 2 năm kinh nghiệm đối với phát triển phần mềm trên nền tảng iOS.\n- Có kiến thức vững về OOP, Desgin Patterns, các vững mô hình MVC, MVP, MVVM\n- Am hiểu 1 trong các các iOS framework, như Cocoa, Facebook iOS SDK, Google +/Map/Console SDK, Fabric SDK.\n- Có trách nhiệm trong công việc.\n- Có khả năng làm việc nhóm cũng như làm việc độc lập\n- Editor: XCode']",15 - 20 triệu,"- Hà Nội: số 71 Ngô Sĩ Liên, Đống Đa, Hà Nội, Đống Đa",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-tnhh-newez-viet-nam-5f7d4436c0198.jpg,https://www.topcv.vn/viec-lam/ios-developer/364209.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RsenuRQAW6w7rbn8coXlidZUbz7DkLJWGSn5GPTW_1713598920
Senior Android Developer,Công ty TNHH Dịch vụ công nghệ TP,"['1. Kiến thức\nCó tối thiểu 3 năm kinh nghiệm làm Android.\nƯu tiên ứng viên tốt nghiệp chuyên ngành CNTT các trường về công nghệ.\nThành thạo ngôn ngữ lập trình Kotlin.\nCó kiến thức chuyên sâu về Activity, Fragment, Services.\nCó kiến thức chuyên sâu về Dragger & Hilt\nCó kiến thức chuyên sâu về Networking, có kinh nghiệm làm việc với Retrofit.\nNắm vững kiến thức multiple threads, Kotlin Coroutine, Flow.\nNắm vững kiến thức của Android Jetpack: Data Binding, Lifecycles, LiveData, Room, ViewModel, WorkManager.\nCó kinh nghiệm làm việc với các sản phẩm của Firebase: FCM, Firebase Remote Config là một lợi thế.\nCó kinh nghiệm với design pattern MVP, MVVM, Rxjava/Android, Dagger... là một điểm cộng.\nCó kinh nghiệm làm về ứng dụng, game đã được phát hành trên Google Play và có rate cao là một lợi thế.\n2. Kỹ năng\nKỹ năng làm việc độc lập, làm việc nhóm.\nKỹ năng giao tiếp\nKỹ năng học và tự học.\nKỹ năng đọc tài liệu tiếng Anh tốt.\n3. Tố chất\nTư duy logic, cẩn thận, giao tiếp tốt.\nTinh thần tự học hỏi và phát triển bản thân, trách nhiệm, nghiêm túc với công việc.\nTư duy lấy người dùng làm trung tâm. Biết đặt mình vào vị trí khách hàng, đề cao trải nghiệm khách hàng.\nTư duy tích cực, chủ động; tinh thần giúp đỡ, cùng nhau thúc đẩy team phát triển.\nCó đam mê với lập trình.']",Thoả thuận,"- Hà Nội: Tầng 2 tháp A, tòa Rivera Park 69 Vũ Trọng Phụng, Thanh Xuân",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-tp-entertainment-5f87d39d2fb0c.jpg,https://www.topcv.vn/viec-lam/senior-android-developer/835600.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RsenuRQAW6w7rbn8coXlidZUbz7DkLJWGSn5GPTW_1713598920
Reactjs Developer,Công ty Cổ phần Giải pháp Công nghệ FANXIPAN Việt Nam,"['Tốt nghiệp chuyên ngành Công nghệ Thông tin hoặc các ngành khác liên quan;\nCó kinh nghiệm về ReactJS/ NodeJS/ JavaScript\nƯu tiên ứng viên có hiểu biết các công nghệ của Microsoft như: SharePoint/SharePoint Online, Office 365, MongoDB ...\nHiểu biết một số quy trình phát triển phần mềm như : scrum, agile ...\nYếu tố ưu tiên:\nCó thể tiếp nhận công việc sớm\nKinh nghiệm làm việc trong dự án áp dụng mô hình Agile\nKỹ năng lập luận về cấu trúc dữ liệu, sự phức tạp và các phương pháp kỹ thuật khả thi để giải quyết vấn đề\nKinh nghiệm debug và tối ưu hóa code cho hiệu suất ứng dụng thông qua các công cụ']",9 - 15 triệu,"- Hà Nội: Tòa nhà Generalexim số 130 Nguyễn Đức Cảnh,, Hoàng Mai",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-co-phan-giai-phap-cong-nghe-fanxipan-viet-nam-606f0cc3d0b6c.jpg,https://www.topcv.vn/viec-lam/reactjs-developer/1158621.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RsenuRQAW6w7rbn8coXlidZUbz7DkLJWGSn5GPTW_1713598920
Intern Mobile Developer,Công ty TNHH Pancake Việt Nam,"['- Tìm hiểu và nghiên cứu các công nghệ mới.\n- Ham học hỏi, có thể tự làm việc độc lập - Ưu tiên có kiến thức với Javascript /React-Native / Flutter\n- Ưu tiên đã làm việc với API']",8 - 15 triệu,"- Hà Nội: Tầng 12A, Tòa A3 Ecolife Capitol, số 58 Tố Hữu, Phường Trung Văn, Quận Nam Từ Liêm, Thành phố Hà Nội, Việt Nam, Nam Từ Liêm",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/1DjU82KZZsjcWtmYZhXlnc68LHd9VRcL_1696478820____eae53d215c787a967d52d4f6657d5c86.png,https://www.topcv.vn/viec-lam/intern-mobile-developer/1288976.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RsenuRQAW6w7rbn8coXlidZUbz7DkLJWGSn5GPTW_1713598920
Full-Stack Developer ( Java & Spring5/Spring Boot),CÔNG TY TNHH SEOJIN VIỆT NAM,"['• Tốt nghiệp cử nhân trở lên với chuyên ngành CNTT hoặc Kỹ thuật máy tính hoặc liên quan\n• Có kinh nghiệm và kiến thức sâu về Java hoặc các Framework liên quan như (JavaScript, Spring5, Spring Boot, J2EE, JSP, MSA, React, etc.)\n• Ít nhất 2 năm kinh nghiệm ở mảng Full-stack developer\n• Ưu tiên ứng viên có thể giao tiếp được tiếng Anh trong công việc\n• Ưu tiên đã từng làm qua hoặc biết về AWS, Azure, Google Cloud Platform\n• Ưu tiên có thêm kinh nghiệm Python, Angular, MSA, C#, .net, etc.\n• Ưu tiên có kinh nghiệm làm việc theo DB : Oracle, MySQL, PostgreSQL, MongoDB, MariaDB, MS SQL Server\n• Ứng viên biết tiếng Hàn hoặc ngôn ngữ khác là điểm cộng']","Tới 1,500 USD",- Hồ Chí Minh: Quận 7,https://www.topcv.vn/v4/image/normal-company/logo_default.png,https://www.topcv.vn/viec-lam/full-stack-developer-java-spring5-spring-boot/1083247.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RsenuRQAW6w7rbn8coXlidZUbz7DkLJWGSn5GPTW_1713598920
Lập Trình Viên Fullstack,Công ty Cổ phần Bất Động Sản Thế Kỷ,"['Có ít nhất 2 năm kinh nghiệm với JavaScript và frameworks như React, Vue.js, hoặc Angular\nThành thạo Node.js và kinh nghiệm với SQL và NoSQL\nBiết lập trình java, python ... là lợi thế\nThành thạo PHP, Javascript\nLà người yêu thích học hỏi, có tinh thần làm việc nhóm và đam mê công nghệ']",25 - 30 triệu,"- Hà Nội: 88 Láng Hạ, Đống Đa, Hà Nội, Đống Đa",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/HyLnkLsoRvu3RqBla75WbApPDDcsGEJx_1710131378____717b61b907f8601e970be9d6ea9fbbf9.png,https://www.topcv.vn/viec-lam/lap-trinh-vien-fullstack/1287747.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RsenuRQAW6w7rbn8coXlidZUbz7DkLJWGSn5GPTW_1713598920
Unity Developer Contractors 6 Months,Công ty Cổ phần Công Nghệ Var Meta,"['Requirements:\n2-3 years experience developing games with Unity\nProficiency in C# and object-oriented programming\nUnderstanding of game design patterns and architecture\nExperience shipping at least one game on mobile, console, or PC platforms\nAbility to quickly prototype and iterate game ideas\nStrong collaboration and communication skill\nNice to Have:\nExperience developing games in specific genres like RPG, Card, platformer, etc.\nKnowledge of Unity services like Multiplayer, Ads, Analytics, etc.\nContributions to Unity Asset Store or open source Unity projects\nExperience using source control systems like Git\nGood English communication (write, read, speak and listen) is a plus']",Thoả thuận,"- Hà Nội,https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/AdQzD76c8G46fRuw7iSvJ5GbwVwZG8m9_1666942670____ad88637ea36713cecc40278577c9f51e.jpg,https://www.topcv.vn/viec-lam/unity-developer-contractors-6-months/1287808.html?ta_source=JobSearchList_LinkDetail&u_sr_id=DSVq8f5wOBZz5Ax59LxH3QYTNRexoQ8ypMgtDNPS_1713598935
Golang Developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ SOTATEK VIỆT NAM,['Must have\n1+ years of experience with Go development\nBachelor degree or up majoring in software engineer", computer science.\nFamiliar with Golang and/or related framework such as gin, iris
Junior Developer,CÔNG TY TNHH THIẾT BỊ MINH TÂM,"['- Tốt nghiệp đại học, cao đẳng các khối ngành máy tính, quản trị hệ thống thông tin, lập trình,... liên quan tới CNTT\n- Ít nhất 1 năm kinh nghiệm ở vị trí tương đương\n- Kiến thức về ngôn ngữ .Net.\n- Kiến thức và tư duy lập trình hướng đối tượng (OOP)\n- Kiến thức về Web, HTML, CSS, JavaScript\n- Kinh nghiệm hoặc kiến thức sử dụng: ReactJS, .Net MVC, C#Winform, Rest API, NodeJS là một lợi thế\n- Kinh nghiệm hoặc kiến thức về hệ thống quản lý source code: Git, SVN là một lợi thế.\n-Thành thạo Tin học Văn phòng\n-Khà năng giao tiếp, đọc hiểu tiếng AnhKiến thức cơ bản về Công nghệ\n-Kiến thức cơ bản về Công nghệ\n-Sẵn sàng làm thêm giờ khi phát sinh yêu cầu']",Thoả thuận,"- Hồ Chí Minh: Tòa nhà Mitalab, 385 Cộng Hòa, Phường 13, Quận Tân Bình, Tp HCM, Tân Bình",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/YiJyR6Nkj0v7HYfpag4p5FZKTB9gKucP_1673862790____0cdff718a987f213f7b4b6edf77ce754.png,https://www.topcv.vn/viec-lam/junior-developer/1288808.html?ta_source=JobSearchList_LinkDetail&u_sr_id=DSVq8f5wOBZz5Ax59LxH3QYTNRexoQ8ypMgtDNPS_1713598935
Lập Trình Viên Java,Bệnh Viện Đa Khoa Quốc Tế Thu Cúc – Chi Nhánh Công Ty Cổ Phần Y Khoa & Thẩm Mỹ Thu Cúc,"['- Đã tốt nghiệp Đại học liên quan đến Công nghệ thông tin\n- Có kinh nghiệm làm việc với HTML, Javascript, CSS là ưu thế\n- Có ít nhất từ 3 năm kinh nghiệm lập trình Java, đã từng làm việc với Spring boot, hệ sinh thái Spring cloud.\n- Có kiến thức, kinh nghiệm về: lập trình hệ thống lõi, lập trình web (Restful, SOAP, Java based webserivces), lập trình hướng đối tượng (OOP), lập trình trên các hệ quản trị cơ sở dữ liệu có cấu trúc MariaDB, PostgresDB\n- Đã từng làm việc với MongoDB, HBase, RabbitMQ hoặc các NoSQL là một lợi thế']",Thoả thuận,"- Hà Nội: 444 Hoàng Hoa Thám, Tây Hồ",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/benh-vien-da-khoa-quoc-te-thu-cuc-chi-nhanh-cong-ty-co-phan-y-khoa-amp-tham-my-thu-cuc-793fe6bf448001cb13596b014cd7ecb5-650416fca81e5.jpg,https://www.topcv.vn/viec-lam/lap-trinh-vien-java/1288946.html?ta_source=JobSearchList_LinkDetail&u_sr_id=DSVq8f5wOBZz5Ax59LxH3QYTNRexoQ8ypMgtDNPS_1713598935
Fullstack Mobile Developer (Flutter + IOS/Android),CÔNG TY CỔ PHẦN TVT GROUP,"['At a minimum, you should have a bachelor’s degree in Software Development or equivalent\nHave solid understanding of the full software development life cycle\nAt least 2 years full-time professional experience of working in Flutter Development\nAnd at least 2 years full-time professional experience of working in iOS with Objective-C & Swift or Android with Kotlin for Native Development\nExperience using Restful APIs to integrate mobile applications to server-side systems\nProfound experience in Flutter Package management, native supported Android/iOS is Plus\nGood understanding of SCRUM/Agile methodologies']",12 - 16 triệu,"- Hồ Chí Minh: Công Viên Phần Mềm Quang Trung, Quận 12",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-co-phan-tvt-group-603ca8800d40b.jpg,https://www.topcv.vn/viec-lam/fullstack-mobile-developer-flutter-ios-android/1081123.html?ta_source=JobSearchList_LinkDetail&u_sr_id=DSVq8f5wOBZz5Ax59LxH3QYTNRexoQ8ypMgtDNPS_1713598935
Backend Developer Nodejs (Nestjs),XIPAT FLEXIBLE SOLUTIONS COMPANY LIMITED,"['At least 2 year of experience working with Nodejs\nProficient in programming with Nodejs\nExperience in programming with Nodejs framework: Nestjs\nKnowledge of TypeScript, MySQL\nExperience working with GraphQL API is preferred; Git (Github, Bitbucket, Gitlab...)\nAble to write and communicate in basic + technical English']",15 - 35 triệu,"- Hà Nội: 18/11 Thái Hà, Đống Đa, Hà Nội, Đống Đa",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/498IvFMDo2L60nGzXP3a0Y75xxrC3S4g_1653639891____c1dbad37e1ff62ce9f069436a1dbbdf4.png,https://www.topcv.vn/viec-lam/backend-developer-nodejs-nestjs/1228226.html?ta_source=JobSearchList_LinkDetail&u_sr_id=DSVq8f5wOBZz5Ax59LxH3QYTNRexoQ8ypMgtDNPS_1713598935
Frontend Developer (ReactJS),XIPAT FLEXIBLE SOLUTIONS COMPANY LIMITED,"['At least 1 year of experience with JavaScript, React.js.\nKnowledgeable about HTML5, CSS3, SASS, SCSS, and Bootstrap CSS.\nExperience working with Git, Restful API, and GraphQL.\nUnderstanding design trends such as Metro, Flat, Material, Fluent, etc., is an advantage.\nDetail-oriented, well-organized, agile, and eager to learn.\nStrong skills in UI, and UX are a plus.\nPreference for candidates with PHP experience and aspiring to become Fullstack Developers.']",Thoả thuận,"- Hà Nội: 18/11 Thái Hà, Đống Đa, Hà Nội, Đống Đa",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/498IvFMDo2L60nGzXP3a0Y75xxrC3S4g_1653639891____c1dbad37e1ff62ce9f069436a1dbbdf4.png,https://www.topcv.vn/viec-lam/frontend-developer-reactjs/1288184.html?ta_source=JobSearchList_LinkDetail&u_sr_id=DSVq8f5wOBZz5Ax59LxH3QYTNRexoQ8ypMgtDNPS_1713598935
